rowID;ifile;kL;kF;mtype;mtypeString;fractionOfResistantNodes;aggoutput;obj;wiener_index_f;wiener_index_v;SL;SF;propagation_length_min_f;propagation_length_mean_f;propagation_length_max_f;propagation_length_min_v;propagation_length_mean_v;propagation_length_max_v;SFv;SLv
1132;TW-giftideas-20200810-Y2020;0;5;1;F;0;0;88.2585;0;0;Int64[];[1611, 2281, 2312, 2503, 2869];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 2869];Int64[]
1133;TW-giftideas-20200810-Y2020;0;5;1;F;0;0;88.2585;0;0;Int64[];[1611, 2281, 2312, 2503, 2869];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 2869];Int64[]
1134;TW-giftideas-20200810-Y2020;0;5;2;T;0;1;17512.53742;2.74015153447892;3.6387948559782;Int64[];[1611, 2281, 2312, 2503, 3138];1.6435;3.3894;5.6589;3.6586;4.19845999999999;4.6937;[1611, 2281, 2312, 2503, 3138];Int64[]
1135;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17011.59286;0;0;Int64[];[1611, 2312, 2503, 3138, 3452];0;0;0;0;0;0;[1611, 2312, 2503, 3138, 3452];Int64[]
1136;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17434.83349;0;0;Int64[];[1611, 2281, 2312, 2503, 3452];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3452];Int64[]
1137;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17434.83349;0;0;Int64[];[1611, 2281, 2312, 2503, 3452];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3452];Int64[]
1138;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17151.57961;0;0;Int64[];[2281, 2312, 2503, 3138, 3436];0;0;0;0;0;0;[2281, 2312, 2503, 3138, 3436];Int64[]
1139;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17512.53742;0;0;Int64[];[1611, 2281, 2312, 2503, 3138];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3138];Int64[]
1140;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17434.83349;0;0;Int64[];[1611, 2281, 2312, 2503, 3452];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3452];Int64[]
1141;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17403.53645;0;0;Int64[];[1611, 2281, 2312, 2503, 3740];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3740];Int64[]
1142;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17403.53645;0;0;Int64[];[1611, 2281, 2312, 2503, 3740];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3740];Int64[]
1143;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17512.53742;0;0;Int64[];[1611, 2281, 2312, 2503, 3138];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3138];Int64[]
1144;TW-giftideas-20200810-Y2020;0;5;2;T;0;0;17512.53742;0;0;Int64[];[1611, 2281, 2312, 2503, 3138];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3138];Int64[]
1145;TW-giftideas-20200810-Y2020;0;5;3;O;0;1;2189.14437;2.14823567299311;3.42044777758922;Int64[];[2503, 2869, 3138, 3327, 3974];0.7855;2.40969999999999;4.774;3.2688;4.02405999999987;5.116;[2503, 2869, 3138, 3327, 3974];Int64[]
1146;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1147;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1148;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1149;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2175.30491;0;0;Int64[];[1340, 2503, 2869, 3327, 3974];0;0;0;0;0;0;[1340, 2503, 2869, 3327, 3974];Int64[]
1150;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1151;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1152;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2164.63731;0;0;Int64[];[1340, 1644, 2281, 2503, 3974];0;0;0;0;0;0;[1340, 1644, 2281, 2503, 3974];Int64[]
1153;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1154;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2189.14437;0;0;Int64[];[2503, 2869, 3138, 3327, 3974];0;0;0;0;0;0;[2503, 2869, 3138, 3327, 3974];Int64[]
1155;TW-giftideas-20200810-Y2020;0;5;3;O;0;0;2179.94963;0;0;Int64[];[2281, 2503, 3138, 3327, 3974];0;0;0;0;0;0;[2281, 2503, 3138, 3327, 3974];Int64[]
1156;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;1;103.938282296093;2.39598873473586;3.25256418486328;Int64[];[1611, 2312, 2503, 2869, 3974];0.8038;2.89758000000001;5.4071;2.3247;3.55945999999999;4.796;[1611, 2312, 2503, 2869, 3974];Int64[]
1157;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.346979287993;0;0;Int64[];[1644, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1644, 2312, 2503, 2869, 3974];Int64[]
1158;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;102.580986447655;0;0;Int64[];[2312, 2503, 2869, 3327, 3974];0;0;0;0;0;0;[2312, 2503, 2869, 3327, 3974];Int64[]
1159;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.938282296093;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1160;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.061508129712;0;0;Int64[];[2312, 2503, 2869, 3436, 3974];0;0;0;0;0;0;[2312, 2503, 2869, 3436, 3974];Int64[]
1161;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;102.236492282796;0;0;Int64[];[1611, 1644, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 1644, 2503, 2869, 3974];Int64[]
1162;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.346979287993;0;0;Int64[];[1644, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1644, 2312, 2503, 2869, 3974];Int64[]
1163;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.346979287993;0;0;Int64[];[1644, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1644, 2312, 2503, 2869, 3974];Int64[]
1164;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.938282296093;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1165;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;103.061508129712;0;0;Int64[];[2312, 2503, 2869, 3436, 3974];0;0;0;0;0;0;[2312, 2503, 2869, 3436, 3974];Int64[]
1166;TW-giftideas-20200810-Y2020;0;5;5;R25;0.25;0;102.61202545909;0;0;Int64[];[1611, 2281, 2312, 2503, 3974];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3974];Int64[]
1167;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;1;79.3146792822913;2.39598873473586;3.25256418486328;Int64[];[1611, 2312, 2503, 2869, 3974];0.8038;2.89758000000001;5.4071;2.3247;3.55945999999999;4.796;[1611, 2312, 2503, 2869, 3974];Int64[]
1168;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.3146792822913;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1169;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.3146792822913;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1170;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.3146792822913;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1171;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;77.8387182347213;0;0;Int64[];[2312, 2503, 2869, 3436, 3974];0;0;0;0;0;0;[2312, 2503, 2869, 3436, 3974];Int64[]
1172;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.0077305446075;0;0;Int64[];[1611, 2281, 2312, 2503, 2869];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 2869];Int64[]
1173;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;78.2983314486906;0;0;Int64[];[1611, 1644, 2312, 2503, 2869];0;0;0;0;0;0;[1611, 1644, 2312, 2503, 2869];Int64[]
1174;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;77.8824236504624;0;0;Int64[];[1644, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1644, 2312, 2503, 2869, 3974];Int64[]
1175;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.3146792822913;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1176;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;79.3146792822913;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1177;TW-giftideas-20200810-Y2020;0;5;5;R50;0.5;0;78.4641250623738;0;0;Int64[];[1611, 2281, 2312, 2503, 3974];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3974];Int64[]
1178;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;1;47.0184973398293;2.39598873473586;3.25256418486328;Int64[];[1611, 2312, 2503, 2869, 3974];0.8038;2.89758000000001;5.4071;2.3247;3.55945999999999;4.796;[1611, 2312, 2503, 2869, 3974];Int64[]
1179;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;47.0184973398293;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1180;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.7861957284756;0;0;Int64[];[1611, 2312, 2503, 3327, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 3327, 3974];Int64[]
1181;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.7861957284756;0;0;Int64[];[1611, 2312, 2503, 3327, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 3327, 3974];Int64[]
1182;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.7861957284756;0;0;Int64[];[1611, 2312, 2503, 3327, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 3327, 3974];Int64[]
1183;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.6158427955965;0;0;Int64[];[1611, 1644, 2312, 2503, 3974];0;0;0;0;0;0;[1611, 1644, 2312, 2503, 3974];Int64[]
1184;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.6158427955965;0;0;Int64[];[1611, 1644, 2312, 2503, 3974];0;0;0;0;0;0;[1611, 1644, 2312, 2503, 3974];Int64[]
1185;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.2994740313988;0;0;Int64[];[1644, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1644, 2312, 2503, 2869, 3974];Int64[]
1186;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;47.0184973398293;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1187;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;47.0184973398293;0;0;Int64[];[1611, 2312, 2503, 2869, 3974];0;0;0;0;0;0;[1611, 2312, 2503, 2869, 3974];Int64[]
1188;TW-giftideas-20200810-Y2020;0;5;5;R75;0.75;0;46.5182986005426;0;0;Int64[];[1611, 2281, 2312, 2503, 3974];0;0;0;0;0;0;[1611, 2281, 2312, 2503, 3974];Int64[]
1189;TW-greenenergy-20200811-Y2020;0;10;1;F;0;1;40.61692;1.41032157287157;1.96554060671698;Int64[];[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];0.6423;1.05460000000003;1.723;1;1.56622000000001;2.647;[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];Int64[]
1190;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.4666;0;0;Int64[];[303, 541, 685, 1137, 1170, 1687, 2037, 2112, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1170, 1687, 2037, 2112, 2114, 2357];Int64[]
1191;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.28603;0;0;Int64[];[541, 685, 1137, 1170, 1511, 1687, 2037, 2112, 2114, 2357];0;0;0;0;0;0;[541, 685, 1137, 1170, 1511, 1687, 2037, 2112, 2114, 2357];Int64[]
1192;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.50011;0;0;Int64[];[303, 541, 685, 1137, 1170, 1511, 1687, 2037, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1170, 1511, 1687, 2037, 2114, 2357];Int64[]
1193;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.50011;0;0;Int64[];[303, 541, 685, 1137, 1170, 1511, 1687, 2037, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1170, 1511, 1687, 2037, 2114, 2357];Int64[]
1194;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.61692;0;0;Int64[];[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];Int64[]
1195;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.61692;0;0;Int64[];[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357];Int64[]
1196;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.29915;0;0;Int64[];[303, 541, 685, 1137, 1170, 1636, 1687, 2037, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1170, 1636, 1687, 2037, 2114, 2357];Int64[]
1197;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.20293;0;0;Int64[];[541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357, 2712];0;0;0;0;0;0;[541, 685, 1137, 1511, 1687, 2037, 2112, 2114, 2357, 2712];Int64[]
1198;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.38353;0;0;Int64[];[303, 541, 685, 1137, 1687, 2037, 2112, 2114, 2357, 2712];0;0;0;0;0;0;[303, 541, 685, 1137, 1687, 2037, 2112, 2114, 2357, 2712];Int64[]
1199;TW-greenenergy-20200811-Y2020;0;10;1;F;0;0;40.4639;0;0;Int64[];[303, 541, 685, 1137, 1511, 1636, 1687, 2037, 2114, 2357];0;0;0;0;0;0;[303, 541, 685, 1137, 1511, 1636, 1687, 2037, 2114, 2357];Int64[]
1200;TW-greenenergy-20200811-Y2020;0;10;2;T;0;1;3228.86239;1.02678881673882;2.3967933048197;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0.0853;0.845149999999985;1.4287;1.849;2.54344000000001;3.407;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1201;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1202;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1203;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1204;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1205;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1206;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1207;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1208;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1209;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1210;TW-greenenergy-20200811-Y2020;0;10;2;T;0;0;3228.86239;0;0;Int64[];[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];0;0;0;0;0;0;[1170, 1600, 1974, 2037, 2101, 2112, 2114, 2152, 2301, 2441];Int64[]
1211;TW-greenenergy-20200811-Y2020;0;10;3;O;0;1;1342.04465;0.980385714285714;2.30336670473664;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0.0361;0.803989999999993;1.4584;1.0831;2.32356000000001;3.6971;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1212;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1213;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1214;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1215;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1216;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1217;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1218;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1219;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1220;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1221;TW-greenenergy-20200811-Y2020;0;10;3;O;0;0;1342.04465;0;0;Int64[];[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];0;0;0;0;0;0;[1600, 1636, 2008, 2037, 2112, 2114, 2152, 2441, 2712, 3006];Int64[]
1222;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;1;150.926707596846;1.02352933732934;2.30988178971531;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0.0629;0.834059999999987;1.4494;1.0737;2.33167999999999;3.7367;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1223;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.885619021232;0;0;Int64[];[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];Int64[]
1224;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.885619021232;0;0;Int64[];[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];Int64[]
1225;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.847890562114;0;0;Int64[];[1170, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1170, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];Int64[]
1226;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1227;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.885619021232;0;0;Int64[];[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1600, 2008, 2037, 2101, 2112, 2114, 2152, 2301, 2441, 2712];Int64[]
1228;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1229;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1230;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1231;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1232;TW-greenenergy-20200811-Y2020;0;10;5;R25;0.25;0;150.926707596846;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2112, 2114, 2152, 2441, 2712];Int64[]
1233;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;1;120.214255101118;0.976584992784993;2.35121708997632;Int64[];[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0.0381;0.803259999999994;1.4351;1.0626;2.40809000000002;3.7183;[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
1234;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;0;120.214255101118;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
1235;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;0;119.86911331937;0;0;Int64[];[1600, 1974, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1600, 1974, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
1236;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;0;120.214255101118;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
1237;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;0;120.214255101118;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
1238;TW-greenenergy-20200811-Y2020;0;10;5;R50;0.5;0;120.214255101118;0;0;Int64[];[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];0;0;0;0;0;0;[1170, 1600, 2008, 2037, 2101, 2114, 2152, 2301, 2441, 2712];Int64[]
